id,order_detail,android_id,total,payment_method,completed_at,order
1425,"{""id"": 1509, ""slip_number"": ""11821458"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,159.00,CASH,2026-06-24T20:08:20.469539+08:00,1509
1424,"{""id"": 1508, ""slip_number"": ""11821457"", ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": ""4"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Only"", ""price"": 139, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,139.00,CASH,2026-06-24T19:33:23.605731+08:00,1508
1423,"{""id"": 1507, ""slip_number"": ""11821456"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 11, ""name"": ""Wings - Meal"", ""price"": 129, ""quantity"": 1, ""discount"": 0}, {""productId"": 1, ""name"": ""Coke - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,154.00,CASH,2026-06-24T19:08:15.205864+08:00,1507
1422,"{""id"": 1506, ""slip_number"": ""11821455"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 1, ""discount"": 0}, {""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,358.00,CASH,2026-06-24T19:07:04.889524+08:00,1506
1421,"{""id"": 1505, ""slip_number"": ""11821454"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}, {""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 1, ""discount"": 0}, {""productId"": 11, ""name"": ""Wings - Meal"", ""price"": 129, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,507.00,CASH,2026-06-24T19:06:07.391444+08:00,1505
1420,"{""id"": 1504, ""slip_number"": ""11821453"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Meal"", ""price"": 149, ""quantity"": 1, ""discount"": 0}, {""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 1, ""discount"": 0}, {""productId"": 4, ""name"": ""Royal - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}, {""productId"": 12, ""name"": ""Water - Bottled"", ""price"": 20, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,393.00,CASH,2026-06-24T19:04:54.945206+08:00,1504
1419,"{""id"": 1502, ""slip_number"": ""11821451"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 3, ""discount"": 0}, {""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 1, ""discount"": 0}, {""productId"": 11, ""name"": ""Wings - Meal"", ""price"": 129, ""quantity"": 1, ""discount"": 0}, {""productId"": 1, ""name"": ""Coke - 1.5"", ""price"": 120, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,925.00,CASH,2026-06-24T19:04:05.154027+08:00,1502
1418,"{""id"": 1501, ""slip_number"": ""11821450"", ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": ""4"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 2, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Glass"", ""price"": 39, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,396.00,CASH,2026-06-24T18:40:24.139797+08:00,1501
1417,"{""id"": 1503, ""slip_number"": ""11821452"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 4, ""name"": ""Royal - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,25.00,CASH,2026-06-24T18:33:41.329907+08:00,1503
1416,"{""id"": 1500, ""slip_number"": ""11821449"", ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Meal"", ""price"": 149, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,149.00,CASH,2026-06-24T18:33:34.366815+08:00,1500
1415,"{""id"": 1497, ""slip_number"": ""11821446"", ""order_type"": ""DINE_IN"", ""payment_method"": ""GCASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 1, ""discount"": 0}, {""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 1, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Pitcher"", ""price"": 129, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,487.00,GCASH,2026-06-24T18:33:25.117984+08:00,1497
1414,"{""id"": 1499, ""slip_number"": ""11821448"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""3"", ""items_json"": [{""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,199.00,CASH,2026-06-24T18:31:35.463230+08:00,1499
1413,"{""id"": 1496, ""slip_number"": ""11821445"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Only"", ""price"": 139, ""quantity"": 4, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,556.00,CASH,2026-06-24T17:04:36.491891+08:00,1496
1412,"{""id"": 1495, ""slip_number"": ""11821444"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 1, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - Only"", ""price"": 129, ""quantity"": 1, ""discount"": 0}, {""productId"": 5, ""name"": ""Sprite - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,353.00,CASH,2026-06-24T17:04:33.879777+08:00,1495
1411,"{""id"": 1494, ""slip_number"": ""11821443"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 11, ""name"": ""Wings - Unli"", ""price"": 139, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,139.00,CASH,2026-06-24T17:04:31.785473+08:00,1494
1410,"{""id"": 1493, ""slip_number"": ""11821442"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 11, ""name"": ""Wings - One Piece Meal"", ""price"": 79, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,158.00,CASH,2026-06-24T17:04:30.603333+08:00,1493
1409,"{""id"": 1492, ""slip_number"": ""11821441"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""5"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 2, ""discount"": 0}, {""productId"": 5, ""name"": ""Sprite - Mismo"", ""price"": 25, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,368.00,CASH,2026-06-23T22:40:57.183487+08:00,1492
1408,"{""id"": 1491, ""slip_number"": ""11821440"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Meal"", ""price"": 149, ""quantity"": 1, ""discount"": 0}, {""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - Unli"", ""price"": 149, ""quantity"": 1, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Pitcher"", ""price"": 129, ""quantity"": 1, ""discount"": 0}, {""productId"": 15, ""name"": ""Fruit fiesta"", ""price"": 59, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,724.00,CASH,2026-06-23T22:17:19.701730+08:00,1491
1407,"{""id"": 1490, ""slip_number"": ""11821439"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""5"", ""items_json"": [{""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 1, ""discount"": 0}, {""productId"": 15, ""name"": ""Fruit fiesta"", ""price"": 59, ""quantity"": 1, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Glass"", ""price"": 39, ""quantity"": 1}], ""order_mode"": ""REGULAR""}",,297.00,CASH,2026-06-23T21:19:08.534002+08:00,1490
1406,"{""id"": 1489, ""slip_number"": ""11821438"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""4"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 20}, {""productId"": 11, ""name"": ""Wings - Meal"", ""price"": 129, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,272.20,CASH,2026-06-23T21:11:43.393880+08:00,1489
1405,"{""id"": 1488, ""slip_number"": ""11821436"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""3"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 3, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,537.00,CASH,2026-06-23T21:11:41.280354+08:00,1488
1404,"{""id"": 1487, ""slip_number"": ""11821437"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""5"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,318.00,CASH,2026-06-23T21:11:35.373912+08:00,1487
1403,"{""id"": 1486, ""slip_number"": ""11821436"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""3"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}, {""productId"": 8, ""name"": ""Liempo - Meal"", ""price"": 189, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,368.00,CASH,2026-06-23T20:37:14.615044+08:00,1486
1402,"{""id"": 1485, ""slip_number"": ""11821435"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""5"", ""items_json"": [{""productId"": 11, ""name"": ""Wings - Meal"", ""price"": 129, ""quantity"": 2, ""discount"": 0}, {""productId"": 15, ""name"": ""Fruit fiesta"", ""price"": 59, ""quantity"": 2, ""discount"": 0}, {""productId"": 12, ""name"": ""Water - Bottled"", ""price"": 20, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,416.00,CASH,2026-06-23T20:33:25.304652+08:00,1485
1401,"{""id"": 1484, ""slip_number"": ""11821434"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""3"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}, {""productId"": 8, ""name"": ""Liempo - Meal"", ""price"": 189, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,368.00,CASH,2026-06-23T20:26:22.058369+08:00,1484
1400,"{""id"": 1483, ""slip_number"": ""11821433"", ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Meal"", ""price"": 149, ""quantity"": 3, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,447.00,CASH,2026-06-23T20:14:40.061355+08:00,1483
1399,"{""id"": 1482, ""slip_number"": ""11821432"", ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": ""4"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Meal"", ""price"": 169, ""quantity"": 2, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - Only"", ""price"": 129, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,467.00,CASH,2026-06-23T20:14:35.568852+08:00,1482
1398,"{""id"": 1481, ""slip_number"": ""11821431"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 1, ""name"": ""Coke - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,25.00,CASH,2026-06-23T18:46:24.394633+08:00,1481
1397,"{""id"": 1480, ""slip_number"": ""11821430"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 1, ""name"": ""Coke - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,25.00,CASH,2026-06-23T18:12:37.313699+08:00,1480
1396,"{""id"": 1456, ""slip_number"": ""11821413"", ""order_type"": ""DINE_IN"", ""payment_method"": ""GCASH"", ""table_number"": """", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Only"", ""price"": 139, ""quantity"": 1, ""discount"": 0}, {""productId"": 7, ""name"": ""Pechopak - Only"", ""price"": 159, ""quantity"": 1}, {""productId"": 9, ""name"": ""BBQ - Only"", ""price"": 129, ""quantity"": 2}], ""order_mode"": ""REGULAR""}",,556.00,GCASH,2026-06-23T17:56:09.045146+08:00,1456
1395,"{""id"": 1479, ""slip_number"": ""11821432"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 11, ""name"": ""Wings - One Piece Meal"", ""price"": 79, ""quantity"": 1, ""discount"": 0}, {""productId"": 2, ""name"": ""Rice - Extra"", ""price"": 20, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,99.00,CASH,2026-06-23T17:16:23.088856+08:00,1479
1394,"{""id"": 1477, ""slip_number"": ""11821430"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""4"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}, {""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,378.00,CASH,2026-06-23T14:43:25.611607+08:00,1477
1393,"{""id"": 1478, ""slip_number"": ""11821431"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,358.00,CASH,2026-06-23T14:43:22.458655+08:00,1478
1392,"{""id"": 1475, ""slip_number"": ""11821428"", ""order_type"": ""DELIVERY"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Meal"", ""price"": 149, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,298.00,CASH,2026-06-23T14:08:00+08:00,1475
1391,"{""id"": 1476, ""slip_number"": ""11821429"", ""order_type"": ""DELIVERY"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 9, ""name"": ""BBQ - Meal"", ""price"": 139, ""quantity"": 1, ""discount"": 0}, {""productId"": -1, ""name"": ""Delivery Fee"", ""price"": 30, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,169.00,CASH,2026-06-23T12:44:27.528542+08:00,1476
1390,"{""id"": 1473, ""slip_number"": ""11821425"", ""order_type"": ""DELIVERY"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Meal"", ""price"": 149, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,149.00,CASH,2026-06-23T11:17:45.665861+08:00,1473
1389,"{""id"": 1472, ""slip_number"": ""11821424"", ""order_type"": ""DELIVERY"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 8, ""name"": ""Liempo - Meal"", ""price"": 189, ""quantity"": 4, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,756.00,CASH,2026-06-23T11:17:44.429302+08:00,1472
1388,"{""id"": 1471, ""slip_number"": ""11821428"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,318.00,CASH,2026-06-23T10:59:16.404822+08:00,1471
1387,"{""id"": 1466, ""slip_number"": ""11821423"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - Meal"", ""price"": 139, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,318.00,CASH,2026-06-22T22:40:03.072446+08:00,1466
1386,"{""id"": 1465, ""slip_number"": ""11821422"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}, {""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 1, ""discount"": 0}, {""productId"": 11, ""name"": ""Wings - Meal"", ""price"": 129, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,507.00,CASH,2026-06-22T22:40:01.825305+08:00,1465
1385,"{""id"": 1464, ""slip_number"": ""11821421"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,318.00,CASH,2026-06-22T22:39:55.837389+08:00,1464
1384,"{""id"": 1463, ""slip_number"": ""11821420"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 8, ""name"": ""Liempo - Meal"", ""price"": 189, ""quantity"": 2, ""discount"": 0}, {""productId"": 15, ""name"": ""Fruit fiesta"", ""price"": 59, ""quantity"": 1, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Glass"", ""price"": 39, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,476.00,CASH,2026-06-22T22:39:55.053780+08:00,1463
1383,"{""id"": 1462, ""slip_number"": ""11821419"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 2, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Glass"", ""price"": 39, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,397.00,CASH,2026-06-22T22:39:54.103250+08:00,1462
1382,"{""id"": 1461, ""slip_number"": ""11821418"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 1, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - Meal"", ""price"": 139, ""quantity"": 1, ""discount"": 0}, {""productId"": 1, ""name"": ""Coke - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Glass"", ""price"": 39, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,362.00,CASH,2026-06-22T22:39:53.221237+08:00,1461
1381,"{""id"": 1468, ""slip_number"": ""11821425"", ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,159.00,CASH,2026-06-22T22:39:52.048015+08:00,1468
1380,"{""id"": 1467, ""slip_number"": ""11821424"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 9, ""name"": ""BBQ - Unli"", ""price"": 149, ""quantity"": 1, ""discount"": 0}, {""productId"": 1, ""name"": ""Coke - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,174.00,CASH,2026-06-22T22:39:50.724383+08:00,1467
1379,"{""id"": 1460, ""slip_number"": ""11821417"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""3"", ""items_json"": [{""productId"": 8, ""name"": ""Liempo - Meal"", ""price"": 189, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,378.00,CASH,2026-06-22T22:30:34.454198+08:00,1460
